id,Météo,Moment de la journée,État de la route,Type de piéton,Comportement du piéton,Action du piéton,Rôle du véhicule ego,Besoin du passager,Distance au piéton,Vitesse du véhicule ego
6919,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
6920,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
6921,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
6922,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
6923,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
6924,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
6925,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,25km/h
6926,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,25km/h
6927,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,25km/h
6928,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,50km/h
6929,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,50km/h
6930,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,50km/h
6931,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
6932,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
6933,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
6934,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
6935,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
6936,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
6937,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
6938,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
6939,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
6940,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
6941,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
6942,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
6943,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,25km/h
6944,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,25km/h
6945,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,25km/h
6946,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,50km/h
6947,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,50km/h
6948,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
6949,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,25km/h
6950,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,25km/h
6951,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,100m,25km/h
6952,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,50km/h
6953,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,50km/h
6954,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,100m,50km/h
6955,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,25km/h
6956,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,50m,25km/h
6957,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,100m,25km/h
6958,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,50km/h
6959,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,50m,50km/h
6960,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,100m,50km/h
6961,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,10m,25km/h
6962,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,25km/h
6963,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,100m,25km/h
6964,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,10m,50km/h
6965,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,50km/h
6966,ensoleillé,nuit,sec,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,100m,50km/h
6967,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),10m,25km/h
6968,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),50m,25km/h
6969,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),100m,25km/h
6970,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),10m,50km/h
6971,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),50m,50km/h
6972,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),100m,50km/h
6973,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
6974,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
6975,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
6976,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
6977,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
6978,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
6979,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),10m,25km/h
6980,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),50m,25km/h
6981,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),100m,25km/h
6982,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),10m,50km/h
6983,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),50m,50km/h
6984,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),100m,50km/h
6985,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),10m,25km/h
6986,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),50m,25km/h
6987,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),100m,25km/h
6988,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),10m,50km/h
6989,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),50m,50km/h
6990,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),100m,50km/h
6991,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
6992,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
6993,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
6994,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
6995,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
6996,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
6997,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),10m,25km/h
6998,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),50m,25km/h
6999,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),100m,25km/h
7000,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),10m,50km/h
7001,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),50m,50km/h
7002,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),100m,50km/h
7003,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,aucun,10m,25km/h
7004,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,aucun,50m,25km/h
7005,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,25km/h
7006,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,aucun,10m,50km/h
7007,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,aucun,50m,50km/h
7008,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,50km/h
7009,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,25km/h
7010,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,50m,25km/h
7011,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,25km/h
7012,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,50km/h
7013,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,50m,50km/h
7014,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,50km/h
