id,Météo,Moment de la journée,État de la route,Type de piéton,Comportement du piéton,Action du piéton,Rôle du véhicule ego,Besoin du passager,Distance au piéton,Vitesse du véhicule ego
12165,pluvieux,jour,mouillé,enfant,regarde son téléphone,s’arrêter,camion,urgence (vers hôpital),100m,25km/h
12166,pluvieux,jour,mouillé,enfant,regarde son téléphone,s’arrêter,camion,urgence (vers hôpital),10m,50km/h
12197,pluvieux,jour,mouillé,enfant,regarde son téléphone,s’arrêter,véhicule d'urgence,aucun,50m,50km/h
12244,pluvieux,jour,mouillé,enfant,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,aucun,10m,50km/h
12292,pluvieux,jour,mouillé,enfant,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,50km/h
12327,pluvieux,jour,mouillé,enfant,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),100m,25km/h
12348,pluvieux,jour,mouillé,enfant,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),100m,50km/h
12355,pluvieux,jour,mouillé,enfant,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,25km/h
12386,pluvieux,jour,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
12391,pluvieux,jour,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
12399,pluvieux,jour,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,25km/h
12442,pluvieux,jour,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
12444,pluvieux,jour,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
12461,pluvieux,jour,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,50km/h
12478,pluvieux,jour,mouillé,enfant,regarde autour,s’arrêter,voiture normale,urgence (vers hôpital),10m,50km/h
12488,pluvieux,jour,mouillé,enfant,regarde autour,s’arrêter,camion,urgence (vers hôpital),50m,25km/h
12494,pluvieux,jour,mouillé,enfant,regarde autour,s’arrêter,voiture normale,pressé (travail ou vol),50m,25km/h
12510,pluvieux,jour,mouillé,enfant,regarde autour,s’arrêter,camion,pressé (travail ou vol),100m,50km/h
12511,pluvieux,jour,mouillé,enfant,regarde autour,s’arrêter,voiture normale,aucun,10m,25km/h
12521,pluvieux,jour,mouillé,enfant,regarde autour,s’arrêter,véhicule d'urgence,aucun,50m,50km/h
12523,pluvieux,jour,mouillé,enfant,regarde autour,s’arrêter,camion,aucun,10m,25km/h
12529,pluvieux,jour,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
12532,pluvieux,jour,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
12550,pluvieux,jour,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
12598,pluvieux,jour,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,50km/h
12613,pluvieux,jour,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,25km/h
12619,pluvieux,jour,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,25km/h
12628,pluvieux,jour,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,50km/h
12656,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,s’arrêter,voiture normale,pressé (travail ou vol),50m,25km/h
12668,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,s’arrêter,camion,pressé (travail ou vol),50m,25km/h
12673,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,s’arrêter,voiture normale,aucun,10m,25km/h
12676,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,s’arrêter,voiture normale,aucun,10m,50km/h
12695,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
12732,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,aucun,100m,50km/h
12753,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
12757,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,25km/h
12782,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,25km/h
12784,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,50km/h
12794,pluvieux,jour,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,25km/h
12812,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),50m,25km/h
12823,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
12830,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),50m,25km/h
12839,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,aucun,50m,50km/h
12842,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,50m,25km/h
12898,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,50km/h
12899,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,50km/h
12901,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,10m,25km/h
12912,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
12913,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
12927,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
12954,pluvieux,jour,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,100m,50km/h
12966,pluvieux,jour,mouillé,personne âgée,regarde autour,s’arrêter,voiture normale,urgence (vers hôpital),100m,50km/h
12989,pluvieux,jour,mouillé,personne âgée,regarde autour,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
13001,pluvieux,jour,mouillé,personne âgée,regarde autour,s’arrêter,voiture normale,aucun,50m,50km/h
13012,pluvieux,jour,mouillé,personne âgée,regarde autour,s’arrêter,camion,aucun,10m,50km/h
13036,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
13063,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,camion,aucun,10m,25km/h
13064,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,camion,aucun,50m,25km/h
13065,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,camion,aucun,100m,25km/h
13067,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,camion,aucun,50m,50km/h
13074,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
13095,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
13104,pluvieux,jour,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
13124,pluvieux,jour,mouillé,policier,regarde son téléphone,s’arrêter,voiture normale,urgence (vers hôpital),50m,25km/h
13148,pluvieux,jour,mouillé,policier,regarde son téléphone,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
13152,pluvieux,jour,mouillé,policier,regarde son téléphone,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
13155,pluvieux,jour,mouillé,policier,regarde son téléphone,s’arrêter,camion,pressé (travail ou vol),100m,25km/h
13192,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,50km/h
13196,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
13198,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
13218,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,aucun,100m,50km/h
13223,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,50km/h
13229,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,camion,aucun,50m,50km/h
13230,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,camion,aucun,100m,50km/h
13239,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
13264,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,50km/h
13266,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
13278,pluvieux,jour,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,100m,50km/h
13307,pluvieux,jour,mouillé,policier,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),50m,50km/h
13310,pluvieux,jour,mouillé,policier,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
13323,pluvieux,jour,mouillé,policier,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,25km/h
13329,pluvieux,jour,mouillé,policier,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,25km/h
13336,pluvieux,jour,mouillé,policier,parle à quelqu'un,s’arrêter,camion,aucun,10m,50km/h
13339,pluvieux,jour,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
13355,pluvieux,jour,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,50km/h
13357,pluvieux,jour,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
13366,pluvieux,jour,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
13368,pluvieux,jour,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
13425,pluvieux,jour,mouillé,policier,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,25km/h
13428,pluvieux,jour,mouillé,policier,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
13450,pluvieux,jour,mouillé,policier,regarde autour,s’arrêter,voiture normale,urgence (vers hôpital),10m,50km/h
13495,pluvieux,jour,mouillé,policier,regarde autour,s’arrêter,camion,aucun,10m,25km/h
13496,pluvieux,jour,mouillé,policier,regarde autour,s’arrêter,camion,aucun,50m,25km/h
13498,pluvieux,jour,mouillé,policier,regarde autour,s’arrêter,camion,aucun,10m,50km/h
13500,pluvieux,jour,mouillé,policier,regarde autour,s’arrêter,camion,aucun,100m,50km/h
13526,pluvieux,jour,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
13533,pluvieux,jour,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,25km/h
13550,pluvieux,jour,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,camion,aucun,50m,25km/h
13554,pluvieux,jour,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,camion,aucun,100m,50km/h
13567,pluvieux,jour,mouillé,policier,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,25km/h
13583,pluvieux,jour,mouillé,policier,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
13590,pluvieux,jour,mouillé,policier,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
13604,pluvieux,jour,mouillé,policier,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,25km/h
13610,pluvieux,jour,mouillé,femme enceinte,regarde son téléphone,s’arrêter,voiture normale,urgence (vers hôpital),50m,25km/h
13698,pluvieux,jour,mouillé,femme enceinte,regarde son téléphone,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,50km/h
13727,pluvieux,jour,mouillé,femme enceinte,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
13746,pluvieux,jour,mouillé,femme enceinte,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
13759,pluvieux,jour,mouillé,femme enceinte,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,25km/h
13777,pluvieux,jour,mouillé,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
