id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
9540,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
9541,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),none
9542,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,hurry (commute or flight),none
9543,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),none
9544,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),none
9545,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
9546,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
9547,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
9548,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
9549,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9550,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9551,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9552,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9553,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),none
9554,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),none
9555,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),none
9556,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),none
9557,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9558,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9559,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9560,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9561,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9562,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9563,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9564,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9565,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),none
9566,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,hurry (commute or flight),none
9567,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),none
9568,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),none
9569,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
9570,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
9571,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
9572,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
9573,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
9574,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
9575,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
9576,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
9577,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,none,none
9578,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,none,none
9579,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,none,none
9580,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,none,none
9581,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,none,normal car
9582,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,none,normal car
9583,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,none,normal car
9584,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,none,normal car
9585,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
9586,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,none,emergency vehicle
9587,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
9588,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,none,emergency vehicle
9589,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,none
9590,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,none,none
9591,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,none,none
9592,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,none,none
9593,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
9594,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,none,normal car
9595,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
9596,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,none,normal car
9597,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
9598,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
9599,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
9600,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
9601,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,none,none
9602,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,none,none
9603,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,none,none
9604,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,none,none
9605,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,none,normal car
9606,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,none,normal car
9607,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,none,normal car
9608,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,none,normal car
9609,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,none,emergency vehicle
9610,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,none,emergency vehicle
9611,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,none,emergency vehicle
9612,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,none,emergency vehicle
9613,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),none
9614,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),none
9615,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),none
9616,sunny,night,wet,50m,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),none
9617,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
9618,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
9619,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
9620,sunny,night,wet,50m,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
9621,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
9622,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
9623,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
9624,sunny,night,wet,50m,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
9625,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
9626,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
9627,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
9628,sunny,night,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
9629,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
9630,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
9631,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
9632,sunny,night,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
9633,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9634,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9635,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9636,sunny,night,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9637,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,urgent (to hospital),none
9638,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),none
9639,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),none
9640,sunny,night,wet,50m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),none
9641,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,urgent (to hospital),normal car
9642,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),normal car
9643,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),normal car
9644,sunny,night,wet,50m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),normal car
9645,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
9646,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
9647,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
9648,sunny,night,wet,50m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
9649,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),none
9650,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
9651,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),none
9652,sunny,night,wet,50m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
9653,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
9654,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
9655,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
9656,sunny,night,wet,50m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
9657,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9658,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9659,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9660,sunny,night,wet,50m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9661,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
9662,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
9663,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
9664,sunny,night,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
9665,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9666,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9667,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9668,sunny,night,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9669,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9670,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9671,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9672,sunny,night,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9673,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),none
9674,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),none
9675,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),none
9676,sunny,night,wet,50m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),none
9677,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
9678,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
9679,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
9680,sunny,night,wet,50m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
9681,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
9682,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
9683,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
9684,sunny,night,wet,50m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
9685,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,normal car,none,none
