id,天气,时间,路况,自行车前方空隙,骑车人类型,骑车人位置,与骑车人距离,本车速度,本车角色,乘客需求,后车类型
8140,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
8141,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8142,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8143,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8144,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8145,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8146,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8147,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8148,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8149,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8150,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8151,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8152,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8153,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8154,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8155,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8156,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8157,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8158,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8159,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8160,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8161,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8162,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8163,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8164,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8165,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8166,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8167,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8168,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8169,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8170,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8171,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8172,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8173,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,无
8174,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,无
8175,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,无
8176,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,无
8177,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
8178,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,普通车辆
8179,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
8180,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,普通车辆
8181,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,应急车辆
8182,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,应急车辆
8183,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,应急车辆
8184,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,应急车辆
8185,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,无
8186,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,无
8187,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,应急车辆,无特殊需求,无
8188,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,无特殊需求,无
8189,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,普通车辆
8190,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,普通车辆
8191,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,应急车辆,无特殊需求,普通车辆
8192,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,无特殊需求,普通车辆
8193,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,应急车辆
8194,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,应急车辆
8195,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,应急车辆,无特殊需求,应急车辆
8196,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,无特殊需求,应急车辆
8197,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,无特殊需求,无
8198,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,卡车,无特殊需求,无
8199,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,卡车,无特殊需求,无
8200,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,卡车,无特殊需求,无
8201,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,无特殊需求,普通车辆
8202,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,卡车,无特殊需求,普通车辆
8203,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,卡车,无特殊需求,普通车辆
8204,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,卡车,无特殊需求,普通车辆
8205,晴天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,无特殊需求,应急车辆
8206,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,卡车,无特殊需求,应急车辆
8207,晴天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,卡车,无特殊需求,应急车辆
8208,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,50km/h,卡车,无特殊需求,应急车辆
8209,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,紧急（去医院）,无
8210,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,无
8211,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,紧急（去医院）,无
8212,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,无
8213,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,紧急（去医院）,普通车辆
8214,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,普通车辆
8215,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,紧急（去医院）,普通车辆
8216,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,普通车辆
8217,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
8218,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
8219,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
8220,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
8221,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,应急车辆,紧急（去医院）,无
8222,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,无
8223,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,应急车辆,紧急（去医院）,无
8224,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,无
8225,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,应急车辆,紧急（去医院）,普通车辆
8226,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,普通车辆
8227,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,应急车辆,紧急（去医院）,普通车辆
8228,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,普通车辆
8229,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,应急车辆,紧急（去医院）,应急车辆
8230,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,应急车辆
8231,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,应急车辆,紧急（去医院）,应急车辆
8232,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,应急车辆
8233,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,卡车,紧急（去医院）,无
8234,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,无
8235,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,卡车,紧急（去医院）,无
8236,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,卡车,紧急（去医院）,无
8237,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,卡车,紧急（去医院）,普通车辆
8238,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,普通车辆
8239,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,卡车,紧急（去医院）,普通车辆
8240,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,卡车,紧急（去医院）,普通车辆
8241,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,卡车,紧急（去医院）,应急车辆
8242,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,应急车辆
8243,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,卡车,紧急（去医院）,应急车辆
8244,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,卡车,紧急（去医院）,应急车辆
8245,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
8246,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
8247,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
8248,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
8249,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8250,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8251,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8252,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
8253,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8254,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8255,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8256,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
8257,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8258,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8259,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8260,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
8261,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8262,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8263,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8264,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
8265,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8266,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8267,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8268,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
8269,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8270,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8271,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8272,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
8273,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8274,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8275,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8276,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
8277,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8278,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8279,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8280,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
8281,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,无
8282,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,无
8283,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,无
8284,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,无特殊需求,无
8285,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,普通车辆
8286,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,普通车辆
8287,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,普通车辆
8288,晴天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,无特殊需求,普通车辆
8289,晴天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
8290,晴天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,应急车辆
8291,晴天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
