id,天气,时间,路况,自行车前方空隙,骑车人类型,骑车人位置,与骑车人距离,本车速度,本车角色,乘客需求,后车类型
20141,雨天,夜晚,潮湿,20米,成年人,车道中间,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
20155,雨天,夜晚,潮湿,20米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
20161,雨天,夜晚,潮湿,20米,成年人,车道中间,10米,25km/h,普通车辆,无特殊需求,无
20163,雨天,夜晚,潮湿,20米,儿童,车道中间,10米,25km/h,普通车辆,无特殊需求,无
20227,雨天,夜晚,潮湿,20米,儿童,车道中间,50米,25km/h,卡车,紧急（去医院）,普通车辆
20231,雨天,夜晚,潮湿,20米,儿童,车道中间,50米,25km/h,卡车,紧急（去医院）,应急车辆
20234,雨天,夜晚,潮湿,20米,成年人,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
20236,雨天,夜晚,潮湿,20米,儿童,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
20237,雨天,夜晚,潮湿,20米,成年人,车道中间,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
20245,雨天,夜晚,潮湿,20米,成年人,车道中间,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
20257,雨天,夜晚,潮湿,20米,成年人,车道中间,50米,25km/h,卡车,赶时间（通勤或赶飞机）,无
20263,雨天,夜晚,潮湿,20米,儿童,车道中间,50米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
20303,雨天,夜晚,潮湿,20米,儿童,车道中间,50米,25km/h,卡车,无特殊需求,应急车辆
20312,雨天,夜晚,潮湿,20米,儿童,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,普通车辆
20313,雨天,夜晚,潮湿,20米,成年人,车道中间,100米,25km/h,普通车辆,紧急（去医院）,应急车辆
20324,雨天,夜晚,潮湿,20米,儿童,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,普通车辆
20325,雨天,夜晚,潮湿,20米,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
20329,雨天,夜晚,潮湿,20米,成年人,车道中间,100米,25km/h,卡车,紧急（去医院）,无
20347,雨天,夜晚,潮湿,20米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
20359,雨天,夜晚,潮湿,20米,儿童,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
20379,雨天,夜晚,潮湿,20米,儿童,车道中间,100米,25km/h,普通车辆,无特殊需求,无
20382,雨天,夜晚,潮湿,20米,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,普通车辆
20386,雨天,夜晚,潮湿,20米,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,应急车辆
20401,雨天,夜晚,潮湿,20米,成年人,车道中间,100米,25km/h,卡车,无特殊需求,无
20409,雨天,夜晚,潮湿,20米,成年人,车道中间,100米,25km/h,卡车,无特殊需求,应急车辆
20414,雨天,夜晚,潮湿,20米,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,无
20442,雨天,夜晚,潮湿,20米,成年人,车道右侧,10米,50km/h,卡车,紧急（去医院）,普通车辆
20443,雨天,夜晚,潮湿,20米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,普通车辆
20445,雨天,夜晚,潮湿,20米,成年人,车道中间,10米,50km/h,卡车,紧急（去医院）,应急车辆
20501,雨天,夜晚,潮湿,20米,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,普通车辆
20505,雨天,夜晚,潮湿,20米,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,应急车辆
20550,雨天,夜晚,潮湿,20米,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,普通车辆
20558,雨天,夜晚,潮湿,20米,成年人,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
20576,雨天,夜晚,潮湿,20米,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
20581,雨天,夜晚,潮湿,20米,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
20588,雨天,夜晚,潮湿,20米,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
20676,雨天,夜晚,潮湿,20米,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
20683,雨天,夜晚,潮湿,20米,儿童,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
20708,雨天,夜晚,潮湿,20米,儿童,车道右侧,100米,50km/h,普通车辆,无特殊需求,普通车辆
20728,雨天,夜晚,潮湿,20米,儿童,车道右侧,100米,50km/h,卡车,无特殊需求,无
20730,雨天,夜晚,潮湿,20米,成年人,车道右侧,100米,50km/h,卡车,无特殊需求,普通车辆
